id,stop_name
2202,Dhumewadi
2203,Jspm College
2204,Kadamvasti Perne
2205,Bhumkar complex
2206,MatoShree
2207,Radha Hotel
2208,Nageshwar Vidyalay Phata
2209,Devi Link Society
2210,Diamond Wach Company
2211,Ranubaimala
2212,Gurukrupa Hospital
2213,Army College
2214,Devkar Park
2215,Janwadi Corner
2216,Rajas Society Corner
2217,Pimprinagar Ma Na Pa Shala
2218,Deshmukhvasti
2219,Mayuri Wajankata
2220,Sawarkar Bhavan
2221,Shivajinagar
2222,Kalimata Mandir
2223,Jspm College Phata
2224,Moshi Phata
2225,Holkar water works
2226,Choundhe Shala
2227,Rakesh Sweet Mart
2228,Manajibaug
2229,Jambkarvasti
2230,Balaji Mandir
2231,Dhondiba Sutar Bal Udyan
2232,P And T Colony
2233,RTO Chikhali
2234,Zero Boys Bakery
2235,Madhur Milan Mangal Karyalay
2236,Mulkhed
2237,Venutai Chavan College Payatha
2238,Oskar Company
2239,Vadhu Bk
2240,Zhala Complex
2241,Chandkhed
2242,Banergaon
2243,Ghotawade Road Petrol Pump
2244,Shivtirthnagar Corner
2245,Katraj Peshve Talav
2246,Mate Pat
2247,Hatti Chowk
2248,Shivnagar
2249,Yerawada Jail
2250,Nehrunagar
2251,Sonavane Hospital
2252,Canal Corner
2253,Mental Corner
2254,Dattamandir Paud Road
2255,Paramhansnagar
2256,Bhumkarvasti
2257,Ma Na Pa Main Bus Stand
2258,Nisarga Society
2259,Lucky Farm
2260,Barate Hospital
2261,Ajinkyatara
2262,Tanna Products
2263,Sai Sayajinagar
2264,Dhole Patil Farm
2265,Kusgaon Jilha Parishad Shala
2266,Dadachi Padal
2267,Jijamata Hospital
2268,Navin Highway
2269,Subhanshah Darga
2270,Potewadivasti
2271,Matoshree Garden
2272,Pandit Automotive
2273,Moraya Raj Park
2274,Gruhaprakalp
2275,Shastrinagar Kothrud
2276,Lake Town Gate Number
2277,Gadikhana
2278,PDCC Bank Hinjawadi
2279,Banergaon
2280,Jspm College Phata
2281,Mayurnagari
2282,Ksb Chowk
2283,Malyachamala
2284,Delux
2285,Moze Vidyalay Samtanagar
2286,Marunjigaon
2287,Mile Dagad Kramank 21 Diveghat
2288,Bahirwade Kridangan
2289,Balbhavan
2290,CWPRS
2291,MES Canteen IAT
2292,Green Park
2293,ST Stand Kesanand
2294,Vitbhatti Perne
2295,Rakshevasti
2296,Lakaki Bungalow
2297,Chintamani Dnyanpith
2298,Panjarpol
2299,Paranjpe Scheme Dagadevasti
2300,Bhagwatvasti
2301,Nandanvan Chowk
2302,Pashan Naka
2303,Sutardara
2304,Mankar Chowk
2305,Sathe Biscuit
2306,Lupin Company Phata
2307,Dagadi Nagoba
2308,Cheladi Phata
2309,Chintamaninagar Sasanenagar
2310,Yelwadi
2311,Protacto Company
2312,Sanevasti
2313,Ashoka Bungalow
2314,Dashbhuja Ganpati
2315,Ramkrushna Mangal Karyalay
2316,Kharadi Bypass
2317,Vadgaon BK Highway
2318,IT Tower
2319,Kedarinagar Chowk
2320,ST Stand Saswad
2321,Panyachi Taki Navi Sangvi
2322,Bagalvasti
2323,Urawdegaon
2324,Khothrud Stand
2325,Lakshmi Colony
2326,Jain Mandir Dehugaon
2327,Keshavnagar Ma Na Pa Shala
2328,Sangam Metal Company
2329,Paygudevasti
2330,Kudjegaon
2331,Lakaki Bungalow
2332,Aynalvasti
2333,Ambedkar Putala Pimpri
2334,16 Number
2335,Amalewadi
2336,Kalikamata Mandir
2337,Tamhanevasti
2338,Vadachi Talim
2339,Kasarsai Karkhana
2340,Methodist Church
2341,MSB Pumping Station
2342,Gogalwadi Phata
2343,Tolani Institute
2344,Maruti Mandir Kothrud
2345,Tupemala
2346,Pashan Gate
2347,Ghat Utar Valan
2348,Jijamata Hospital
2349,Lipanevasti
2350,Sahitya Parishad
2351,Power House Padmawati
2352,Vitthal Mandir Hadapsar
2353,Rangehills Circle
2354,Robbi Farm
2355,Jalvayu Vihar Society
2356,Bharati Vidyapeeth Gate
2357,Chakan Mhalunge Phata
2358,Hotel Mahima
2359,Vilas Nandgude Niwas
2360,Mahabaleshwar Mangal Karyalay
2361,IBP Pump
2362,Pimprigaon
2363,Warjegaon
2364,Ramoshigate
2365,ITI Aundh
2366,Carline Company
2367,Ahire Gate
2368,Balaji Petrol Pump
2369,Talathi Chowk
2370,Pandit Automotive
2371,Sayyadnagar
2372,LIC Colony
2373,Balbhavan
2374,Gangadham Corner
2375,Kanbe Phata
2376,Ma Na Pa Petrol Pump
2377,Nehrunagar Depot
2378,Vardade
2379,Yewalewadi
2380,Mile Dagad Kramank 10
2381,Shindewadi Paud Road
2382,Sairang Dhaba
2383,Shasakiya vasatigruha
2384,Balajinagar Corner
2385,Vadegaon
2386,Yerwada
2387,Chinchwadenagar Corner
2388,MIDC Bhosari
2389,Mahadev Mandir Mehendale Garage
2390,Gajanan Maharajnagar
2391,Sindhupark Society
2392,Gulmohar City
2393,Pimpri Sandas
2394,Expanze Society
2395,Zhala Complex
2396,Nehru Stadium
2397,Hockey Ground
2398,Lakudvasti
2399,Ganesh Mala
2400,Kirkatwadi
2401,Sadu Nanavasti
2402,Ganesh Talav
2403,Naik Ovhal
2404,Sawant College
2405,Dhayari Phata
2406,Bhatnagar
2407,Malawalinagar
2408,Santnagar
2409,Vasant Talkies
2410,MG Road Pune Camp
2411,Shinde Farm Kusgaon Road
2412,Khadki Station
2413,Moshigaon
2414,Ghanesh Peth
2415,Gurudwara
2416,lakshmannagar
2417,Gosavivasti Karvenagar
2418,Kale Colony
2419,Khadakwasla Dharan
2420,Commissioner Bungalow
2421,Gulmohar City
2422,Sasewadi Phata
2423,Pancharatnanagar
2424,Mhatre Pul
2425,Dattanagar Katraj Road
2426,Canbay Phata
2427,DSK Toyota
2428,Jayhind Highschool
2429,Vadgaonmawal Corner
2430,Yerawada Jail
2431,Vitbhatti Vikasnagar
2432,Jalvayu Vihar Society
2433,Prayagdham Ashram Gate
2434,Sahilpuram
2435,Dudulgaon
2436,Kalbhorvasti
2437,Shivraj Nagar
2438,Vikasnagar
2439,Siddhi Garden
2440,Station Name Goodluck Chowk
2441,IBM
2442,Posco Company
2443,Kawdi Rasta
2444,Rajguru Mahavidyalay
2445,Splender Country Club Gate Kramank
2446,Pegra Gron Company
2447,Bandal Farm
2448,Kudalwadi
2449,Officers Mess
2450,Ingwale Chowk Cornar
2451,Ganj Peth Police Chowky
2452,Banergaon Odha
2453,Suply Depot
2454,Gandhi Training College
2455,Kasturba Gandhi Shala
2456,Pathare Bungalow
2457,Kamela
2458,Farm House Khamboli Road
2459,Fursungi
2460,Khurawadevasti
2461,Shivtharwadi
2462,Kelwade Phata
2463,Pimplenilakh
2464,Talegaon Dhabhade Petrol Pump
2465,Rajgurunagar
2466,Ventribiology
2467,Pragati Udyan
2468,Khadakwasla Dharan Stores
2469,Mile Dagad Kramank 9
2470,Kelwade Phata
2471,PDCC Bank Hinjawadi
2472,Sasoon Hospital
2473,Pimpri
2474,Thermax Chowk
2475,Jadhavwadi Phata Chikhali
2476,Parhadvasti
2477,Ganeshnagar Navsahyadri
2478,Gavadevasti
2479,Rangehills H type
2480,Kondhwale Dairy
2481,Station Name Karnatak Highschool
2482,Sangrun Phata
2483,Factory Road
2484,Shivanand Enclave Company
2485,Mental Corner
2486,Sant Gadge Maharaj Shala
2487,Krushna Plaza
2488,Bahirwade Kridangan
2489,40 Aundh Road
2490,Tikone Godown
2491,Lakshminagar Police Chowky
2492,Runwal Project
2493,Dahanukar Colony
2494,Jiveshwar Society
2495,Khurawadevasti
2496,Dhangar Baba
2497,Atulnagar
2498,Trimurti Bungalow
2499,Karandigaon
2500,Laxminagar Police Chowky
2501,Canal Corner
2502,CWPRS
2503,Shanti Medical Store
2504,Shahunagar Ganesh Mandir
2505,Vanwadi Bazar
2506,Pawarwadi
2507,Rahatnigaon
2508,Moshi Phata
2509,Warpe Farm
2510,Kalewadi Phata
2511,Karandi Phata
2512,Philips
2513,Dalvivasti
2514,Ghotwadegaon Phata
2515,Hud Company
2516,Thorve School
2517,Vakhar Mahamandal Marketyard
2518,Garware Bungalow
2519,Forest Office Road
2520,Ganeshmala
2521,Shivparvati Garden
2522,Hanuman Chowk
2523,Kadvasti Waki
2524,Power House Tulapur
2525,Yamunanagar
2526,DSK Vishwa
2527,Big India
2528,Ahiregaon
2529,Vitbhatti Dongar
2530,Talwade
2531,Tendulkarvasti
2532,Sangamwadi Phata
2533,Bhondvevasti Nagar Road
2534,YCM Hospital
2535,Rautwadi
2536,Chavanmala
2537,Indrayani Karyalay Navlakh Umbre Road
2538,Shreeramnagar
2539,Swargate Corner
2540,Lavle Phata
2541,Ambigaon
2542,Ambil Odha Colony
2543,Pimple Nilakh
2544,Jadhavwadi Phata Chikhali
2545,Krushna Plaza
2546,Dehuroad Bazar
2547,Katraj Peshve Talav
2548,Kuran Farm
2549,Appa Balawant Chowk
2550,Bijalinagar Corner
2551,Vinayak Hospital
2552,Udyognagar
2553,Durgesh Mandir
2554,Kadvasti Undri
2555,Mhalunge Corner
2556,Shiwre Phata
2557,Kumar Park
2558,Panyachi Taki Lohgaon
2559,Vasantdada Putala Sangvi
2560,Farm House Khamboli Road
2561,Elpro Company
2562,Defence Colony
2563,Shivtirthnagar
2564,Shindewadi Paud Road
2565,Landewadi
2566,Dattawadi Kasarsai
2567,Shasakiya vishramgruha paudgaon
2568,Shell Petrol Pump
2569,Uruli Railway Station
2570,Ravet Chowk
2571,Sarpodyan
2572,Brahma Chaitanya
2573,Ingalenagar
2574,Madhusanchay Society
2575,Mayuri Mangal Karyalay
2576,Dattanagar Katraj Road
2577,Dhamalevasti Mundhwa
2578,Kate Patil Chowk
2579,Pashan Tank Rasta
2580,Pisoligaon
2581,Bakwoulf Colony
2582,Abhi Chemical
2583,Agalambegaon
2584,Ganeshnagar Talawade Road
2585,Shikshak Society
2586,Sonya Maruti Chowk
2587,Vedant Dairy
2588,Malwadi Manjari
2589,Suskhind Phata
2590,Gavadevasti
2591,Wakvasti
2592,Nanekarpark
2593,Nirgil
2594,Mahtre Pul
2595,Khadki Post
2596,Dhole Patil Farm
2597,Kudalwadi Corner
2598,Vasantbaug
2599,Smashanbhumi
2600,Tilakbaug
2601,Sambhajinagar Dhankawadi
2602,Juna Pulgate
2603,Kondhwa Dhawde
2604,Panyachi Taki Kendur
2605,Fursungigaon Phata
2606,Gaimukh
2607,Agalambe Phata
2608,Railway Quarters
2609,Yamunanagar
2610,Nandanvan Chowk
2611,Pinglevasti
2612,Shivaji Maharaj Putla Sasanenagar
2613,Bhosale Petrol Pump
2614,Khamboli
2615,Kumbharvasti Pashan
2616,JK Industries
2617,Krushnai Mangal Karyalay
2618,Police Workshop
2619,Eagle Company
2620,Indrayani Hotel
2621,Gaikwadvasti Nhavisandas Road
2622,Bhandari Hospital
2623,Military Hospital Vanawadi
2624,Jog Prashala
2625,Moshigaon
2626,Hagawne Padal
2627,Vykentesh Colony
2628,Draupada Mangal Karyalay
2629,Gangardenagar
2630,Mayuresh Automobiles
2631,Panyachi Taki Alandi
2632,Lokmanya Hospital Pradhikaran
2633,Ma Na Pa Dengle Pul 2
2634,Ma Na Pa Dengle Pul 2
2635,Ma Na Pa Dengle Pul
2636,Ma Na Pa Dengle Pul
2637,Ma Na Pa Petrol Pump
2638,Ma Na Pa Congress Bhavan
2639,Ma Na Pa Congress Bhavan
2640,Jadhavvasti
2641,Shaniwarwada
2642,Infosys Company Phase 1
2643,Shivaji Maharaj Putla Dapodi
2644,Bhatnagar
2645,Tapkirnagar Rahatni
2646,Warje
2647,Kulkarni Petrol Pump
2648,Kalewadi Phata Non Brt
2649,Kalewadi Phata Non Brt
2650,Ganga Nagar
2651,Ganga Nagar
2652,Pan Mala
2653,Pan Mala
2654,Kate Patil Chowk Non Brt
2655,Rambaug
2656,Simla Office
2657,Ladies Hostel
2658,Simla Office
2659,Bhumkar Vasti
2660,Bhumkar Vasti
2661,Suskhind Phata
2662,Wakad jakat naka
2663,Apollo Talkies
2664,Lic
2665,Rawet Pumping Station
2666,Kondhwale Phata
2667,Kate Petrol pump
2668,Krushna Nagar
2669,Krushna Nagar
2670,Landewadi
2671,Landewadi
2672,Law College
2673,Laxmi Nagar Corner
2674,Parvati Darshan
2675,Bhatnagar
2676,Optinika Company
2677,Nashik Phata
2678,Nashik Phata
2679,Kendriya Vidyalay Lohgaon
2680,More Baug
2681,More Baug
2682,M.Phule Mandai
2683,Mohan Nagar
2684,Shivaji Maharaj Putla Dapodi
2685,Mohan Nagar
2686,Mitramandal Sabhagruha
2687,Jijamata Hospital
2688,MIDC_Bhosari
2689,Padmavati Power House
2690,Padmavati Power House
2691,Chinchwadgaon
2692,Chinchwadgaon
2693,Vasantdada Putala Sangavi
2694,Navin Manapa Shala
2695,Mahadev Mandir Sangavi
2696,Makan Hospital
2697,Wakad Phata (NB)
2698,Wakad Phata (NB)
2699,Lal Mandir
2700,Jilha Parishad
2701,Prateek Nagar
2702,Dias Plot
2703,Bhatnagar
2704,Niramay Hospital
2705,Niramay Hospital
2706,Karve Putla 2
2707,Mental Corner (NB)
2708,Mental Corner(NB)
2709,Khadki Power House
2710,Khadki Power House
2711,Manaji Baug
2712,Shanti Nagar (NB)
2713,Noble
2714,Annapurna
2715,CISV
2716,Indrayani Corner
2717,Landewadi Chowk
2718,Landewadi Chowk
2719,Viman Nagar Corner(NB)
2720,Shreenagar
2721,Neeta Park
2722,Neeta Park
2723,Rajashri Housing
2724,Jagtapvasti
2725,Wadegaon Phata
2726,Wadegaon Phata
2727,RSB
2728,Ashish Garden 2
2729,Ashish Garden 2
2730,Tingarenagar
2731,Tingarenagar
2732,Dattanagar Katraj Road
2733,Bharatinagar
2734,Dongar Matha
2735,Bhatnagar
2736,Bharatinagar
2737,Wadegaon Phata
2738,Wadegaon Phata
2739,Hadapsar Gadital Solapur Road
2740,Landewadi
2741,Balkawadevasti
2742,Jadhavwadi Phata Chikhali
2743,Shivtejnagar Chowk
2744,Landewadi
2745,Balewadi Stadium
2746,Dongar Matha
2747,Balewadi Stadium
2748,Rahatani Phata
2749,Gandhi Bhavan Phata
2750,Prasanna Bungalow
2751,Prasanna Bungalow
2752,Shreeman Society
2753,Chandani Chowk
2754,Raghukul Society
2755,Gosavivasti Karvenagar
2756,Natraj Society Navsahyadri
2757,Bank Of Maharashtra Navsahayadri
2758,Sahwas Society
2759,Natraj Society Navsahyadri
2760,Raghukul Society
2761,Chandani Chowk
2762,Bank Of Maharashtra Navsahayadri
2763,Vitthal Mandir Shreeman Society
2764,Sasoon Hospital
2765,Jadhav Vasti
2766,Shikrapur Phata 2
2767,TATA Guard Room (NB)
2768,Netaji Highschool 2
2769,Chandannagar (NB)
2770,Sathe Biscuit NB
2771,Sathe Biscuit NB
2772,Swargate
2773,Kamalnayan Bajaj School
2774,Chinchwadgaon
2775,Chinchwadgaon
2776,COEP Hostel
2777,Shivaji Chowk Hinjawadi
2778,Nal Stop
2779,Jagatguru Chowk
2780,Park Spring Society
2781,D Y Patil Main Gate
2782,Ajinkya D Y Patil Vidyapeeth Lohagaon
2783,Jagatguru Chowk
2784,Park Spring Society
2785,D Y Patil Main Gate
2786,Ajinkya D Y Patil Vidyapeeth Lohagaon
2787,Orchid Hospital
2788,Fun Time
2789,Katraj
2790,Dhayari Phata
2791,Yerawada Post Office
2792,Indian Hume Company
2793,Patil Colony
2794,Anand Nagar
2795,Santoshnagar
2796,Morwadi Corner
2797,Manikbaug
2798,Dhayari Gaon
2799,Raikarvasti
2800,Indian Card Company
2801,Vitthal Wadi
2802,Ghode Peer
2803,Chitrashala
2804,Jijamatabaug
2805,Ganesh Park
2806,Bremen Chowk
2807,Tingarenagar
2808,Krushna Nagar Corner
2809,Prashant Society
2810,Kasturi Market
2811,Neeta Park
2812,Tech Mahindra Gate
2813,Tech Mahindra Gate
2814,Magzine
2815,Magzine
2816,Moze Vidyalay Alandi Road
2817,Moze Vidyalay Alandi Road
2818,Sai Mandir
2819,Sai Mandir
2820,Nirma Company
2821,Nirma Company
2822,Gokhale Mala
2823,Gokhale Mala
2824,Vadmukh Wadi
2825,Vadmukh Wadi
2826,Chovisawadi
2827,Chovisawadi
2828,Charoli Phata
2829,Charoli Phata
2830,Kate Vasti
2831,Kate Vasti
2832,Kalewadi Pump
2833,Kalewadi Pump
2834,Dehu Phata
2835,Dehu Phata
2836,ST Stand Alandi
2837,ST Stand Alandi
2838,Alandi
2839,Alandi
2840,Kothrud Depot
2841,Galinde Path
2842,Galinde Path
2843,Orchid Hospital
2844,Lohgaon Phata
2845,Suyog School
2846,Dimond Water Park
2847,Poltry Farm
2848,Phadke Haud
2849,Lohgaon Phata
2850,Suyog School
2851,Shiva Garej
2852,Kanchan Hotel
2853,K J Collage
2854,Mail No 19 Ghat Matha
2855,Mail No 17
2856,Bopdev Mandir
2857,Talab Company
2858,Askarwadi Phata
2859,Shiva Garej
2860,Divya Ashram
2861,Kanchan Hotel
2862,Malwadi
2863,K J Collage
2864,Bhivrigaon
2865,Gaykwad Vasti
2866,Manikgad Dhaba
2867,Mail No 19 Ghat Matha
2868,Kaniphnath Gad Phata
2869,Mail No 17
2870,Bopdev Gaon
2871,Bopdev Mandir
2872,Chambli Ganeshnagar
2873,Talab Company
2874,Chambli
2875,Askarwadi Phata
2876,Divya Ashram
2877,Shendkar Mala
2878,Katkevasti
2879,Malwadi
2880,Bhivrigaon
2881,Bargane Mala
2882,Hivregaon
2883,Gaykwad Vasti
2884,Manikgad Dhaba
2885,Prathmik Shala
2886,Kudit Gaon Phata
2887,Sharda Lonce
2888,Kodit Naka
2889,Bopdev Gaon
2890,Chambli Ganeshnagar
2891,Chambli
2892,Saswad Bus Stand
2893,Shendkar Mala
2894,Kodit Naka
2895,Sharda Lonce
2896,Katkevasti
2897,Kudit Gaon Phata
2898,Bargane Mala
2899,Prathmik Shala
2900,Hivregaon
2901,Vaibhav Talkies
2902,Atul Nagar
2903,Atul Nagar
2904,Desai Hospital
2905,Vaibhav Talkies
2906,Dhosnagar
2907,Dhosnagar
2908,Shivshambho Nagar
2909,Shivshambho Nagar
2910,Mauli Nagar
2911,Mauli Nagar
2912,Omkar Society
2913,Omkar Society
2914,Angrajnagar
2915,Angrajnagar
2916,Shingad Collage
2917,Shingad Collage
2918,Shubham Complex
2919,Parulekar Vidyaniketan
2920,Mauli Mangal Karyalay
2921,Indori Phata
2922,Indori Phata
2923,Shubham Complex
2924,Paisa Fund
2925,Indorigaon
2926,Sai Nagar
2927,Bhandar City
2928,Jangade Maharaj Mandir
2929,Sadumbre gaon
2930,Khalumbre
2931,Poona Pressing Company
2932,H.P.Chwok
2933,H.P.Petrol Pump
2934,Bajaj Company
2935,Chakan Ambethan Chowk
2936,Bajaj Company
2937,H.P.Petrol Pump
2938,H.P.Chwok
2939,Soundarya Garden
2940,Sai Nagar
2941,Indorigaon
2942,Indira Collage
2943,Shankar Mandir
2944,Bank Of India Dehuroad
2945,Bank Of India Dehuroad
2946,Shankar Mandir
2947,Indira Collage
2948,Dagdi Khaan
2949,Gurudev Datta Nagar
2950,Labour office
2951,Lohegaon
2952,Madhav Nagar
2953,Mari Aai gate
2954,Mula Road
2955,PaachWad
2956,Patil estate
2957,Poultry Farm
2958,Sapras Post Office
2959,Shivaji Putla
2960,Torna garden
2961,Vishrantwadi
2962,Wakde Wadi
2963,S P College
2964,Maharashtra Mandal
2965,Sahitya Parishad
2966,Police ground
2967,Vishrantwadi
2968,Pathan baba Darga
2969,Wireless Colony
2970,Parande Nagar
2971,Telco Godown
2972,Magazine
2973,Gokhale mala
2974,Vadmukh Wadi
2975,Chovisawadi
2976,Charoli Phata
2977,Devpari Maharaj mandir
2978,Thakur Vasti
2979,Sai Complex
2980,Richard Company
2981,Shivam Industries
2982,Steel tube company
2983,Vadgaon Ghenand Shala
2984,Khandoba Mandir
2985,Koyali Phata
2986,Shelgaon
2987,Chakan phata
2988,Shelpimpalgaon
2989,Lokhandi Darwaja
2990,Chincholi Phata
2991,Mohitewadi
2992,Bahulgaon Phata
2993,Subhash Vidyalaya
2994,Bahulgaon
2995,Bopkhel
2996,Pune station
2997,Ruby Hall
2998,Guruprasad Bungalow
2999,Bund garden
3000,Sadalbaba Dargah
3001,Vishrantwadi
3002,Kasturba General Hospital
3003,Gandhi Acid Company
3004,Shanti Medical Stores
3005,Doodh Kendra
3006,Ahilya Society
3007,Shashtri Chowk
3008,Maharashtra Chowk
3009,Golibar Maidan
3010,Juna Pool Gate
3011,West End
3012,Ambedkar Putla
3013,Vishrantwadi
3014,Charoli Gaon
3015,Prateek Nagar
3016,Jai Bhavaninagar
3017,Anand Nagar
3018,Ideal Colony
3019,More Vidyalaya
3020,Paud Phata
3021,SNDT College
3022,Nal Stop
3023,Sonal Hall
3024,Garware College
3025,Police Line
3026,Modern High School
3027,Ma Na Pa
3028,Shastrinagar Police Chowky
3029,Mhasoba Gate
3030,Pumping station
3031,Mafatlal Bungalow
3032,Pune Vidyapeeth
3033,Bal Kalyan Sanstha
3034,Gol Market
3035,Kasturba Gandhi Vasahat
3036,Sindh Colony
3037,Breman Chowk
3038,Body Gate
3039,Aundh Gaon
3040,Katraj
3041,Sarpodyan
3042,Bharti Vidyapeeth
3043,Balaji Nagar
3044,Padmavati
3045,Date Stop
3046,Sarang Society
3047,Laxmi Nagar Corner
3048,Shivdarshan
3049,Parvati Darshan
3050,Laxmi Narayan
3051,Bhikardas Maruti
3052,Shanipar
3053,Appa Balawant Chowk
3054,Dakshin Mukhi Maruti
3055,Shaniwar Wada
3056,Ma Na Pa_Mangala
3057,Thergaon Phata
3058,Padamji Mill
3059,Birla Hospital
3060,Walhekarwadi Corner
3061,Chaphekar Chowk
3062,Chinchwad Gaon
3063,Hadapsar Gadital
3064,Hadapsar Gaon
3065,Magarpatta Hospital
3066,Vaid Wadi
3067,Ramtekdi
3068,Kalubai Mandir
3069,Fatima Nagar
3070,Bhairoba Nala Police Chowk
3071,Race Course
3072,M.G. Bus Stand
3073,G P O
3074,Collector Office
3075,SKF Company
3076,Premlok Park
3077,Indira Nagar
3078,Bhoir Nagar
3079,Jay Ganesh Vision
3080,Akurdi chowk
3081,Bajaj Auto
3082,Pradhikaran Corner
3083,Nigdi
3084,Bhakti Shakti
3085,Gadital
3086,R T O
3087,Datta Nagar
3088,More Prekshakgruha
3089,Lokmanya Hospital
3090,Chinchwad Station
3091,MIDC_Mohan Nagar
3092,Mohan Nagar Corner
3093,Hinjawadi Gaon
3094,Infosys Company Phase 1
3095,Wipro Company Circle
3096,Emcure
3097,Infosys Phase II
3098,Power House Hinjawadi
3099,Tata Motors/DLF Company
3100,Tech Mahindra
3101,Hinjawadi - Maan Phase 3
3102,Kala Khadak Vasahat
3103,Bhumkar Chowk
3104,Santa Tukaram Mangal Karyalaya
3105,Thermax Company Chowk
3106,Prashant Society
3107,Kasturi Market
3108,Krushna Nagar Corner
3109,Dhayareswar Mandir
3110,Dhayari Gaon
3111,Raikarvasti
3112,Dhayari Phata
3113,Patil Colony
3114,Manikbaug
3115,Ganesh Park
3116,Anand Nagar
3117,Hingne Khurd
3118,Vitthal Wadi
3119,Warje Malwadi
3120,Dnyanesh Society
3121,Malwadi
3122,Warje Gaon
3123,Tapodham
3124,Wadacha Stop
3125,Karve Putala
3126,Maruti Mandir
3127,Paud Phata Karve Road
3128,Karve Bungalow
3129,Law College
3130,Balbharati
3131,Sheti Mhamandal
3132,Ramoshiwadi
3133,Shivaji Hsg Society
3134,Bahirat Wadi
3135,Chatuhshrungi Paytha
3136,Lokmanya Nagar
3137,P.L. Deshpande udyan
3138,Vitthalwadi Jakat Naka
3139,Rajaram Pul
3140,Poultry Farm
3141,Dhayari Maruti Mandir
3142,Akurdi khandoba maal
3143,Goodluck Chowk
3144,Fergusson College
3145,Atlas
3146,Century Enka Colony
3147,Philips Company
3148,MIDC_Bhosari
3149,Bhosari Police Station
3150,CIRT office
3151,Bank of Maharashtra
3152,Siemens
3153,Shivaji chowk Hinjewadi
3154,Katepuram Chowk
3155,Pimple Gurav
3156,Bhairav Nagar
3157,Sudarshan Nagar
3158,Vishal Nagar
3159,Apple Hospital / Maruti Mandir
3160,Gharkul
3161,Ma Na Pa Shala
3162,Nisarga Society
3163,Kesnand phata
3164,Bakuri Phata
3165,Katke Vasti
3166,Tulapur Phata / Fulgaon Phata
3167,Perne Phata
3168,Koregaon Bhima
3169,Bafna Industries
3170,Ekora Company / Kalyni Forge
3171,Sanaswadi
3172,B U Bhandari
3173,Jakate Vasti
3174,Shikrapur Phata / Chakan Road
3175,NEI
3176,Employment exchange office
3177,Jilha Parishad State Bank
3178,Vadgaon Phata
3179,KEM Hospital
3180,Alka Talkies
3181,Kesri Wada
3182,15 Aug Lodge / Somwar Peth
3183,Fadke Haud / Dagdi Nagoba
3184,Apollo Talkies
3185,Jaidevnagar
3186,Vitthalwadi jakat naka
3187,Jal Shuddhikaran Kendra/Nirmiti
3188,Panmala/Ramkrushna Math
3189,Dandekar Pul
3190,Parvati Payatha
3191,Sarasbaug
3192,Kharalwadi
3193,HA Company
3194,Vallabhnagar
3195,Marshal Company
3196,Alpha Laval Company
3197,Phugewadi
3198,Dapodi
3199,Bopodi
3200,Kirloskar Company
3201,Alegaonkar Shala
3202,khadki Bazar
3203,Methodist Church
3204,Tilekar Vasti
3205,Magarpatta Manapa Shala
3206,Bapusaheb Magar Vasti
3207,Kirtane Baug
3208,Dahanukar Colony
3209,Mundhwa Gaon
3210,Deccan Corner
3211,Sasoon Hospital
3212,Manjri stand farm
3213,Laxmi Colony
3214,15 No / Manjri Phata
3215,Akashvani
3216,Agrawal Colony
3217,Sainath nagar / Ashok Hotel
3218,patharevasti
3219,Yerwada post
3220,Nagpur Chawl
3221,Sanjay park
3222,Five o Nine Area
3223,Kekan Gas Agency
3224,Shantinagar
3225,Police Line
3226,Mula House
3227,Amunition Factory gate
3228,Pimpri
3229,RD Colony
3230,Kalasgaon
3231,Mhaskevasti
3232,Parade Ground
3233,Dighi gaon
3234,Godown
3235,Maharastra Chowk
3236,Telco hostel
3237,Telco Company
3238,KSB Chowk
3239,Kamalnayan  Bajaj School
3240,Ajanta nagar
3241,Yamuna nagar
3242,LIC corner
3243,Somnath Nagar
3244,Ahireshwar Wadi
3245,Mukund Nagar
3246,Apsara Talkies
3247,Ramoshi Gate
3248,Power House Rastapeth
3249,Ghorpade Peth
3250,Kalbhor nagar
3251,Mehta hospital
3252,Jayashree Talkies
3253,Factory Road
3254,Wagholi
3255,Bombay Garage
3256,Kharadi Gaon
3257,Rakshak Nagar
3258,IT Tower
3259,Guard Room
3260,Renuka Bungalow
3261,Mhasoba Mandir
3262,Arsnal Factory Gate
3263,Electronic sadan
3264,Ganeshnagar Telco Road
3265,Birdvalley
3266,ITI
3267,Green Oaks Company
3268,Dattamandir Vimannagar
3269,Konark Nagar
3270,Gangapuram Mhada
3271,Sundrabai School
3272,Kumbre park
3273,Ashish Garden
3274,Vanaz Corner
3275,Jijamata Baug
3276,Khulewadi
3277,Guru Ganeshnagar
3278,Sahajanand Society
3279,Blind School
3280,Yashwantrao Chavan Natyagruha
3281,Chitrashala
3282,Sadashiv Peth haud / Kunte Chowk
3283,Vishram Baug Wada
3284,Appa Balwant Chowk
3285,West End/Arora Tower
3286,Vadgaon Sheri
3287,Patil Vasti
3288,A D Camp Chowk
3289,Ganeshnagar Alandi Road
3290,Karhar Company
3291,Raghuveernagar
3292,Paraj Company
3293,Yashwantnagar Kharadi
3294,Rustun Company
3295,Bite Vasti / Kalubai Mandir
3296,Godown (Talera)
3297,Vitthalwadi
3298,Walke Vasti
3299,Seco Company
3300,Gupta Steel
3301,Enfield Company
3302,Laxmi Mandir
3303,Bhairoba Nagar
